0,0.7156904761904762
1,0.6906904761904762
2,0.37
3,0.245
4,0.215
5,0.3708333333333333
6,0.29
7,0.22
9,0.4175
10,0.755
12,0.765
13,0.67
14,0.035
15,0.365
16,0.085
18,0.3225
19,0.495
20,0.3775
21,0.4958353174603175
22,0.6458333333333333
23,0.8575
24,0.605
25,0.185
27,0.255
29,0.01
30,0.01
31,0.035
32,0.04
33,0.0
34,0.005
35,0.005
37,0.265
38,0.835
40,0.77
41,0.8433336385836389
42,0.8433336385836389
43,0.59
44,0.18
46,0.4
49,0.2
51,0.3
52,0.7481313131313132
54,0.515
55,0.15833333333333333
56,0.66
57,0.115
58,0.07291666666666666
60,0.375
61,0.54
62,0.14
64,0.55
65,0.495
66,0.375
67,0.77
69,0.375
70,0.305
71,0.525
73,0.29
74,0.505
75,0.395
77,0.095
79,0.59
80,0.05
81,0.04416666666666667
82,0.11250000000000002
83,0.03875
84,0.59
85,0.12708333333333333
86,0.445
87,0.1675
89,0.11666666666666665
91,0.4608333333333334
93,0.5227777777777778
94,0.41233333333333333
95,0.47
96,0.56875
97,0.58
98,0.2561905039405039
99,0.005
100,0.385
102,0.22
103,0.215
104,0.795
105,0.725
106,0.6159704184704182
107,0.2592857142857143
110,0.865
111,0.93
113,0.235
114,0.11
115,0.5893333333333334
117,0.07
118,0.31
119,0.025
121,0.145
122,0.8366666666666666
123,1.0
124,0.99
125,0.01
127,0.295
129,0.16
130,0.045
131,0.25
134,0.055
136,0.85
137,0.35200000000000004
138,0.845
139,0.315
141,0.055
142,0.3573571428571428
143,0.535
144,1.0
146,0.055
147,1.0
148,0.345
149,0.9277777777777777
150,0.3975481830261243
151,0.4201614357864357
152,0.3896368700743701
153,0.3896368700743701
154,0.364223535043388
156,0.3896368700743701
157,0.4201614357864357
158,0.8794285714285717
159,0.5322520045314163
160,0.39350281866826003
161,0.9713154761904762
162,0.49460425685425685
164,0.4201614357864357
165,0.4201614357864357
166,0.9234051226551228
167,0.5044397546897547
168,0.9668612012987012
169,0.905995157620158
170,0.9635816201772086
171,0.905995157620158
172,0.3119786719343608
173,0.5150840548340547
174,0.9572083333333333
176,0.8794285714285717
177,0.8444514316093266
178,0.3390184416976213
179,0.4201614357864357
180,0.14
181,0.99
182,0.8444514316093266
183,0.445
185,0.755
186,0.4266666666666667
187,0.9316666666666668
188,0.915
190,0.38
191,0.185
192,0.245
194,0.44
196,0.47
197,0.555
198,0.37
199,0.355
200,0.09
202,0.015
203,0.125
205,0.015
206,0.01
207,0.01
208,0.02
210,0.02
211,0.30333333333333334
212,0.345
213,0.41375
214,0.105
215,0.1
216,0.085
217,0.115
218,0.025
219,0.065
220,0.045
221,0.475
222,0.08
223,0.935
224,0.91
225,0.095
227,0.97
228,0.02
229,0.945
230,0.5637500000000001
231,0.2
232,0.17
233,0.145
236,0.08
237,0.845
238,0.225
239,0.58
240,0.335
241,0.47
242,0.83
243,0.355
244,0.075
245,0.4425
246,0.94
247,0.94
248,0.66
249,0.87
250,0.9
251,0.295
253,0.935
255,0.31
258,0.195
259,1.0
260,0.13933333333333334
261,0.19
262,0.29666666666666663
263,0.205
264,0.96
265,0.97
267,0.895
269,0.325
270,0.44
271,0.935
272,0.855
273,0.3480357142857143
274,0.005
275,0.01
276,0.04
277,0.03
279,0.26
280,0.08
281,0.635
282,0.375
283,0.695
284,0.01
285,0.005
286,0.005
287,0.42333333333333334
288,0.36
290,0.39
293,0.265
294,0.43
297,0.295
298,0.055
300,0.028333333333333332
301,0.805
302,0.995
303,0.94
305,0.14
306,0.155
308,0.835
309,0.005
311,0.005
312,0.0
313,0.0
314,0.0
315,0.0
316,0.165
318,0.025
319,0.015
320,0.005
321,0.03
322,0.0
323,0.0
324,0.0
325,0.005
326,0.0
328,0.0
330,0.01
334,0.125
335,0.04
336,0.065
339,0.0
340,0.05
341,0.0
343,0.03
345,0.0
346,0.065
347,0.21
349,0.01
350,0.075
351,0.08
352,0.0
354,0.005
355,0.005
356,0.005
357,0.165
359,0.225
360,0.81
361,0.15
362,0.595
363,0.705
364,0.645
365,0.81
366,0.21
367,0.205
369,0.0
370,0.0
371,0.005
372,0.005
373,0.01
374,0.05
375,0.015
376,0.31
378,0.005
380,0.04
381,0.5
383,0.47
384,0.055
385,0.4
386,0.715
388,0.056428571428571425
389,0.225
390,0.13416666666666668
391,0.46375
392,0.405
393,0.65
397,0.325
398,0.653
399,0.515
401,0.42
