1,0.98375
2,0.3
4,0.17
5,0.42
6,0.3
7,0.24
9,0.38
10,0.82
11,0.7775
12,0.82
14,0.18
15,0.56
17,0.07
20,0.41
21,0.48
22,0.57
23,0.88
24,0.67
25,0.08
26,0.08
27,0.34
28,0.01
29,0.0
30,0.04
31,0.08
32,0.02
33,0.01
34,0.01
35,0.0
36,0.01
37,0.56
38,0.83
39,0.49
41,0.3525595238095238
42,0.3073809523809524
43,0.81
44,0.22
46,0.45
50,0.39
51,0.49
52,0.84
54,0.34
56,0.45
57,0.251
58,0.06983333333333333
59,0.52
60,0.11
61,0.42
62,0.21
63,0.25
65,0.3
66,0.28
67,0.91
68,0.28
69,0.38
70,0.255
73,0.285
74,0.21
75,0.44
77,0.72
78,0.47
79,0.25
80,0.10083333333333334
81,0.19583333333333333
82,0.15416666666666667
84,0.16
86,0.45
87,0.3091666666666667
90,0.29
91,0.65
92,0.94
93,0.48946428571428563
95,0.25
97,0.7
98,0.3968973526473527
99,0.02
103,0.23
104,0.72
105,0.565
106,0.5119047619047619
107,0.16
108,0.08
109,0.08
110,0.97
111,0.765
112,0.5925
113,0.18
114,0.07
115,0.54
116,0.97
117,0.005333333333333333
118,0.64
119,0.02
120,0.19
121,0.17
122,0.8
124,0.97
125,0.02
127,0.37
128,0.38
129,0.09
130,0.0
131,0.23
132,0.02
134,0.01
135,0.02
136,0.99
137,0.21
138,0.97
139,0.34
140,0.31
141,0.22
142,0.34
143,0.65
144,1.0
146,0.09
147,1.0
148,0.39
149,0.91375
150,0.3952676767676766
151,0.3952676767676766
152,0.3952676767676766
153,0.2275992063492063
154,0.2689363691863692
155,0.24076726051726052
156,0.2639890109890109
158,1.0
159,0.480200937950938
160,0.39092640692640673
161,0.9718109668109669
162,0.5590018037518036
163,0.2275992063492063
164,0.3432499861249861
165,0.2639890109890109
166,0.5590018037518036
168,0.6606459373959374
169,0.6606459373959374
170,0.9750108225108225
171,0.6606459373959374
173,0.8134304584304586
174,0.9490331890331892
176,0.9783333333333334
178,0.24400488400488396
180,0.23
181,1.0
182,0.8841309523809522
185,0.76
186,0.35
187,0.94
188,0.93
189,0.46
190,0.37
191,0.2
192,0.2
193,0.11
194,0.25
195,0.08
196,0.4
198,0.31
201,0.0
202,0.02
203,0.05
204,0.03
206,0.0
207,0.01
208,0.01
209,0.0
211,0.28
212,0.3
214,0.04
215,0.11
216,0.24
219,0.04
220,0.06
221,0.52
222,0.16
223,0.95
224,0.76
225,0.04
226,0.09
229,0.95
230,0.4928333333333333
231,0.31
232,0.19
233,0.2
234,0.25
235,0.2
236,0.04
237,0.85
238,0.14
239,0.43
241,0.35
243,0.12
244,0.18
245,0.59
246,0.99
247,1.0
248,0.24
251,0.28
252,0.40333333333333327
253,0.89
254,0.58
256,0.3
257,0.09
258,0.08
259,1.0
261,0.22
263,0.1
264,1.0
265,0.98
266,0.82
268,0.82
269,0.34
270,0.17
271,0.96
272,0.78
273,0.408
275,0.1
276,0.04
277,0.07
278,0.17
279,0.295
281,0.74
282,0.42
283,0.54
284,0.01
285,0.0
288,0.51
289,0.3
290,0.42
291,0.02
292,1.0
293,0.31
294,0.25
296,0.28
297,0.19
299,0.08
300,0.05
301,0.78
303,0.7258333333333333
304,0.77
305,0.17
306,0.08
307,0.21
309,0.02
311,0.0
312,0.0
313,0.0
315,0.0
316,0.23
318,0.03
319,0.0
320,0.0
321,0.42
322,0.0
323,0.0
324,0.01
326,0.0
327,0.02
328,0.0
329,0.0
330,0.01
331,0.01
332,0.02
333,0.0
334,0.47
336,0.04
337,0.01
338,0.01
339,0.0
340,0.01
341,0.0
342,0.0
