0,0.5113051232557145
3,0.49179585166260725
4,0.32772882874002995
5,0.517030996933699
6,0.49475929349277953
7,0.49522534936992363
8,0.49522534936992363
9,0.48815060584533926
10,0.5140216671931713
11,0.5051221606247387
13,0.5119013431493944
15,0.4832045575475824
17,0.4907968996269059
18,0.47907114827050346
20,0.6622193506971282
21,0.5000122340347826
22,0.4927551971322795
24,0.5071604560910248
25,0.47180908584879927
26,0.4746744731362127
28,0.4872644692599128
30,0.4769807140632643
31,0.48762476527456516
32,0.4757124524420968
33,0.48762476527456516
35,0.48250584403007335
37,0.49479189493750825
38,0.5033728650943285
39,0.48632482730262794
41,0.5000122340347826
42,0.5013437402702509
45,0.491426957230445
46,0.4841019261624952
48,0.48578287907446427
49,0.4933894941691035
50,0.4909354756140639
51,0.5013257966669437
52,0.5032504391586886
53,0.5001007990531925
54,0.49461152577969636
55,0.4966330139899121
56,0.4966330139899121
57,0.4868276214406512
58,0.489549339884619
59,0.497976917807318
61,0.49576385607555973
62,0.49829605186249315
63,0.5045452299480483
66,0.5022523300407231
67,0.5045452299480483
68,0.49829605186249315
69,0.5023294431942943
71,0.496365909835758
72,0.49829605186249315
74,0.49563566175369284
75,0.5028252723857883
76,0.4931529202372558
77,0.5023294431942943
79,0.5023294431942943
81,0.5018576382647724
82,0.4871012931095823
83,0.4931529202372558
84,0.4957357819189554
85,0.49563566175369284
86,0.49807030043876394
87,0.49154997595366823
88,0.48300275208418
89,0.4933378077271142
90,0.49295274449544235
92,0.5100167821245962
93,0.49797455535826274
94,0.3252507949426841
95,0.4915453573394265
96,0.5042251708661386
97,0.5019165425783584
98,0.5029331389445398
99,0.4931666296985962
100,0.5041706257164948
102,0.49067846889157546
103,0.48447267087350726
104,0.5001287461446448
105,0.5097671936534155
106,0.5045364959293559
107,0.47785892556029413
108,0.49060061564190194
110,0.5092782577457877
111,0.5033687515192755
112,0.5079897635741633
113,0.5054005335838725
114,0.5021155211043237
115,0.5038178962990796
116,0.5071227560018575
117,0.491744397493021
118,0.4986023169407679
119,0.4957186235761379
120,0.5009453005165385
123,0.5029030916571442
126,0.4756317434220922
127,0.5049947600207825
128,0.5061435051343669
131,0.4918453189869879
133,0.4918453189869879
134,0.49616530268283077
135,0.48762721880782434
136,0.5013257966669437
137,0.4893975723476338
138,0.5099032705409713
139,0.5013257966669437
140,0.48711576689457964
141,0.4885836478016447
142,0.4924589731047911
143,0.49271224928746615
144,0.5203431002589941
148,0.48918890632328366
149,0.5020530223742917
150,0.5042644414539202
151,0.5032504391586886
152,0.5001499155773729
153,0.5042644414539202
154,0.5032504391586886
155,0.5020530223742917
156,0.5020530223742917
157,0.5042644414539202
158,0.5042644414539202
159,0.5001499155773729
161,0.5020530223742917
162,0.5001499155773729
163,0.5030769475732493
165,0.5032504391586886
167,0.5020530223742917
168,0.5020530223742917
169,0.5032504391586886
171,0.5020530223742917
172,0.5032504391586886
173,0.5020530223742917
174,0.5001499155773729
176,0.5020530223742917
177,0.5020530223742917
178,0.5042644414539202
179,0.5032504391586886
180,0.4950825229129048
181,0.5203431002589941
182,0.5020530223742917
183,0.49651695456619904
185,0.4948967692481601
187,0.5178555039850757
188,0.5070086319446524
189,0.4900894852792752
191,0.48481636359978164
192,0.3250870869660398
193,0.4993581759451571
194,0.40880186524212375
195,0.4928754867804231
196,0.49392311923842647
197,0.48648693836732854
198,0.5075526004102892
199,0.49252451634390054
200,0.49471889872967867
201,0.4888298329721422
202,0.4865670591043045
203,0.3265769386297243
204,0.49003797082758715
205,0.49003797082758715
206,0.4888298329721422
207,0.4888298329721422
208,0.3202014446405637
209,0.3265769386297243
210,0.3202014446405637
211,0.4860801431166741
212,0.484953082079798
213,0.49201740394513205
214,0.49112243448706483
215,0.3292685205599587
216,0.4928821135291512
217,0.4849256419342948
219,0.49535203119010446
220,0.3292685205599587
222,0.33231120204771913
223,0.5153654528489839
224,0.5191095157612693
227,0.5164394684227998
228,0.48662915590534067
230,0.5016040189754066
231,0.473917695280529
232,0.48231292651645397
233,0.3183663553215848
234,0.4872997916984818
235,0.48624897708752096
236,0.31304309480141834
237,0.5292906158627361
238,0.4826070117924625
239,0.5008249136562544
240,0.497976917807318
242,0.5341208958931428
244,0.33584562431484477
245,0.49584193197164794
246,0.5192123101601263
247,0.5316478626996757
248,0.4982583352244396
249,0.5064006642543265
250,0.5060216822534465
251,0.4936754121949601
253,0.5186482689030467
254,0.4965618025092966
255,0.5063978691531034
256,0.3271003840321938
257,0.5037569084862327
258,0.5037569084862327
259,0.5199525544526097
261,0.4933378077271142
264,0.5194601669429838
266,0.5411754915638103
267,0.5240272535535627
268,0.5073851898287529
269,0.49978780108087245
270,0.49942480578465553
271,0.5059346195395207
274,0.32029811151825666
275,0.32503015719512524
276,0.4976318645472483
277,0.4931778118129625
278,0.4954950835913825
279,0.498843856754502
280,0.4976663405820854
281,0.49295274449544235
282,0.5008249136562544
283,0.5039063067944453
284,0.3141620753974273
285,0.31631943903919313
286,0.47907114827050346
287,0.4997228412277111
289,0.5077551497005298
290,0.49830453203883796
291,0.49616530268283077
292,0.5215206341812202
293,0.4608612531085109
295,0.5011401527819898
296,0.4954950835913825
297,0.32216177940631635
298,0.4856286114181536
299,0.4856286114181536
301,0.6012596897884014
302,0.6662329623249049
303,0.4922273664473852
